created_date,water_pH,TDS,water_temp
2023-01-26 11:36:00,7.6,247.20689655172413,24.073448275862066
2023-01-26 11:37:00,7.6,247.27586206896552,24.07793103448276
2023-01-26 11:38:00,7.6,247.3448275862069,24.08241379310345
2023-01-26 11:39:00,7.6,247.41379310344828,24.086896551724138
2023-01-26 11:40:00,7.6,247.48275862068965,24.091379310344827
2023-01-26 11:41:00,7.6,247.55172413793105,24.095862068965516
2023-01-26 11:42:00,7.6,247.6206896551724,24.100344827586206
2023-01-26 11:43:00,7.6,247.68965517241378,24.104827586206895
2023-01-26 11:44:00,7.6,247.75862068965517,24.109310344827588
2023-01-26 11:45:00,7.6,247.82758620689654,24.113793103448277
2023-01-26 11:46:00,7.6,247.89655172413794,24.118275862068966
2023-01-26 11:47:00,7.6,247.9655172413793,24.122758620689655
2023-01-26 11:48:00,7.6,248.0344827586207,24.127241379310345
2023-01-26 11:49:00,7.6,248.10344827586206,24.131724137931034
2023-01-26 11:50:00,7.6,248.17241379310346,24.136206896551723
2023-01-26 11:51:00,7.6,248.24137931034483,24.140689655172412
2023-01-26 11:52:00,7.6,248.31034482758622,24.145172413793105
2023-01-26 11:53:00,7.6,248.3793103448276,24.149655172413794
2023-01-26 11:54:00,7.6,248.44827586206895,24.154137931034484
2023-01-26 11:55:00,7.6,248.51724137931035,24.158620689655173
2023-01-26 11:56:00,7.6,248.58620689655172,24.163103448275862
2023-01-26 11:57:00,7.6,248.6551724137931,24.16758620689655
2023-01-26 11:58:00,7.6,248.72413793103448,24.17206896551724
2023-01-26 11:59:00,7.6,248.79310344827587,24.176551724137934
2023-01-26 12:00:00,7.6,248.86206896551724,24.181034482758623
2023-01-26 12:01:00,7.6,248.93103448275863,24.185517241379312
2023-01-26 12:02:00,7.6,249.0,24.19
2023-01-26 12:03:00,7.373333333333333,248.33333333333334,24.19
2023-01-26 12:04:00,7.1466666666666665,247.66666666666666,24.19
2023-01-26 12:05:00,6.92,247.0,24.19
2023-01-26 12:06:00,6.9959999999999996,246.6,24.202
2023-01-26 12:07:00,7.072,246.2,24.214000000000002
2023-01-26 12:08:00,7.148,245.8,24.226
2023-01-26 12:09:00,7.224,245.4,24.238
2023-01-26 12:10:00,7.3,245.0,24.25
2023-01-26 12:11:00,6.96,247.0,24.25
2023-01-26 12:12:00,5.85,245.0,24.25
2023-01-26 12:13:00,6.199999999999999,245.4,24.25
2023-01-26 12:14:00,6.55,245.8,24.25
2023-01-26 12:15:00,6.8999999999999995,246.2,24.25
2023-01-26 12:16:00,7.25,246.6,24.25
2023-01-26 12:17:00,7.6,247.0,24.25
2023-01-26 12:18:00,7.19,247.0,24.25
2023-01-26 12:19:00,7.58,507.0,24.25
2023-01-26 12:20:00,7.5600000000000005,377.0,24.28
2023-01-26 12:21:00,7.54,247.0,24.31
2023-01-26 12:22:00,7.34,253.0,24.31
2023-01-26 12:23:00,7.404999999999999,252.25,24.31
2023-01-26 12:24:00,7.47,251.5,24.31
2023-01-26 12:25:00,7.535,250.75,24.31
2023-01-26 12:26:00,7.6,250.0,24.31
2023-01-26 12:27:00,7.4714285714285715,249.64285714285714,24.319285714285712
2023-01-26 12:28:00,7.3428571428571425,249.28571428571428,24.32857142857143
2023-01-26 12:29:00,7.2142857142857135,248.92857142857142,24.337857142857143
2023-01-26 12:30:00,7.085714285714285,248.57142857142858,24.347142857142856
2023-01-26 12:31:00,6.957142857142857,248.21428571428572,24.35642857142857
2023-01-26 12:32:00,6.828571428571428,247.85714285714286,24.365714285714287
2023-01-26 12:33:00,6.699999999999999,247.5,24.375
2023-01-26 12:34:00,6.571428571428571,247.14285714285714,24.384285714285713
2023-01-26 12:35:00,6.442857142857143,246.78571428571428,24.39357142857143
2023-01-26 12:36:00,6.314285714285714,246.42857142857142,24.402857142857144
2023-01-26 12:37:00,6.185714285714285,246.07142857142858,24.412142857142857
2023-01-26 12:38:00,6.057142857142857,245.71428571428572,24.42142857142857
2023-01-26 12:39:00,5.928571428571429,245.35714285714286,24.430714285714288
2023-01-26 12:40:00,5.8,245.0,24.44
2023-01-26 12:41:00,6.605,248.5,24.44
2023-01-26 12:42:00,7.41,252.0,24.44
2023-01-26 12:43:00,7.6,245.0,24.44
2023-01-26 12:44:00,7.529999999999999,246.25,24.44
2023-01-26 12:45:00,7.46,247.5,24.44
2023-01-26 12:46:00,7.390000000000001,248.75,24.44
2023-01-26 12:47:00,7.32,250.0,24.44
2023-01-26 12:48:00,7.43,249.0,24.47
2023-01-26 12:49:00,7.54,248.0,24.5
2023-01-26 12:50:00,7.561111111111111,248.0,24.506666666666668
2023-01-26 12:51:00,7.582222222222223,248.0,24.513333333333332
2023-01-26 12:52:00,7.6033333333333335,248.0,24.52
2023-01-26 12:53:00,7.624444444444444,248.0,24.526666666666667
2023-01-26 12:54:00,7.645555555555556,248.0,24.53333333333333
2023-01-26 12:55:00,7.666666666666667,248.0,24.54
2023-01-26 12:56:00,7.687777777777778,248.0,24.546666666666667
2023-01-26 12:57:00,7.70888888888889,248.0,24.55333333333333
2023-01-26 12:58:00,7.73,248.0,24.56
2023-01-26 12:59:00,5.7,511.0,24.5
2023-01-26 13:00:00,6.42,245.0,24.56
2023-01-26 13:01:00,6.97,246.0,24.56
2023-01-26 13:02:00,7.52,247.0,24.56
2023-01-26 13:03:00,6.904999999999999,385.5,24.56
2023-01-26 13:04:00,6.29,524.0,24.56
2023-01-26 13:05:00,7.6,507.0,24.56
2023-01-26 13:06:00,7.41,515.0,24.56
2023-01-26 13:07:00,7.4,381.5,24.56
2023-01-26 13:08:00,7.39,248.0,24.56
2023-01-26 13:09:00,7.17,247.0,24.56
2023-01-26 13:10:00,7.404999999999999,247.0,24.595
2023-01-26 13:11:00,7.64,247.0,24.63
2023-01-26 13:12:00,10.515,238.0,24.595
2023-01-26 13:13:00,13.39,229.0,24.56
2023-01-26 13:14:00,11.383333333333333,240.33333333333334,24.583333333333332
2023-01-26 13:15:00,9.376666666666667,251.66666666666666,24.606666666666666
2023-01-26 13:16:00,7.37,263.0,24.63
2023-01-26 13:17:00,7.390909090909091,262.3636363636364,24.635454545454543
2023-01-26 13:18:00,7.411818181818182,261.72727272727275,24.64090909090909
2023-01-26 13:19:00,7.432727272727273,261.09090909090907,24.646363636363635
2023-01-26 13:20:00,7.453636363636363,260.45454545454544,24.651818181818182
2023-01-26 13:21:00,7.474545454545455,259.8181818181818,24.657272727272726
2023-01-26 13:22:00,7.495454545454545,259.1818181818182,24.662727272727274
2023-01-26 13:23:00,7.516363636363637,258.54545454545456,24.668181818181818
2023-01-26 13:24:00,7.537272727272727,257.90909090909093,24.673636363636366
2023-01-26 13:25:00,7.558181818181818,257.27272727272725,24.67909090909091
2023-01-26 13:26:00,7.579090909090909,256.6363636363636,24.684545454545457
2023-01-26 13:27:00,7.6,256.0,24.69
2023-01-26 13:28:00,7.622923076923077,259.8615384615385,24.694769230769232
2023-01-26 13:29:00,7.645846153846153,263.7230769230769,24.699538461538463
2023-01-26 13:30:00,7.668769230769231,267.5846153846154,24.704307692307694
2023-01-26 13:31:00,7.691692307692307,271.44615384615383,24.709076923076925
2023-01-26 13:32:00,7.714615384615384,275.3076923076923,24.713846153846156
2023-01-26 13:33:00,7.7375384615384615,279.16923076923075,24.718615384615386
2023-01-26 13:34:00,7.760461538461538,283.03076923076924,24.723384615384617
2023-01-26 13:35:00,7.783384615384615,286.89230769230767,24.728153846153848
2023-01-26 13:36:00,7.806307692307692,290.75384615384615,24.73292307692308
2023-01-26 13:37:00,7.829230769230769,294.61538461538464,24.73769230769231
2023-01-26 13:38:00,7.852153846153846,298.4769230769231,24.74246153846154
2023-01-26 13:39:00,7.875076923076922,302.33846153846156,24.74723076923077
2023-01-26 13:40:00,7.898,306.2,24.752000000000002
2023-01-26 13:41:00,7.920923076923077,310.0615384615385,24.756769230769233
2023-01-26 13:42:00,7.943846153846153,313.9230769230769,24.761538461538464
2023-01-26 13:43:00,7.966769230769231,317.7846153846154,24.766307692307695
2023-01-26 13:44:00,7.989692307692307,321.6461538461539,24.771076923076922
2023-01-26 13:45:00,8.012615384615385,325.5076923076923,24.775846153846153
2023-01-26 13:46:00,8.035538461538462,329.36923076923074,24.780615384615384
2023-01-26 13:47:00,8.058461538461538,333.2307692307692,24.785384615384615
2023-01-26 13:48:00,8.081384615384614,337.0923076923077,24.790153846153846
2023-01-26 13:49:00,8.104307692307692,340.95384615384614,24.794923076923077
2023-01-26 13:50:00,8.127230769230769,344.81538461538463,24.799692307692307
2023-01-26 13:51:00,8.150153846153845,348.67692307692306,24.80446153846154
2023-01-26 13:52:00,8.173076923076923,352.53846153846155,24.80923076923077
2023-01-26 13:53:00,8.196,356.4,24.814
2023-01-26 13:54:00,8.218923076923076,360.26153846153846,24.81876923076923
2023-01-26 13:55:00,8.241846153846154,364.12307692307695,24.82353846153846
2023-01-26 13:56:00,8.26476923076923,367.9846153846154,24.828307692307693
2023-01-26 13:57:00,8.287692307692307,371.84615384615387,24.833076923076923
2023-01-26 13:58:00,8.310615384615385,375.7076923076923,24.837846153846154
2023-01-26 13:59:00,8.333538461538462,379.5692307692308,24.842615384615385
2023-01-26 14:00:00,8.356461538461538,383.4307692307692,24.847384615384616
2023-01-26 14:01:00,8.379384615384616,387.2923076923077,24.852153846153847
2023-01-26 14:02:00,8.402307692307692,391.1538461538462,24.856923076923078
2023-01-26 14:03:00,8.425230769230769,395.0153846153846,24.86169230769231
2023-01-26 14:04:00,8.448153846153845,398.87692307692305,24.86646153846154
2023-01-26 14:05:00,8.471076923076923,402.73846153846154,24.87123076923077
2023-01-26 14:06:00,8.494,406.6,24.876
2023-01-26 14:07:00,8.516923076923076,410.46153846153845,24.880769230769232
2023-01-26 14:08:00,8.539846153846154,414.3230769230769,24.885538461538463
2023-01-26 14:09:00,8.56276923076923,418.1846153846154,24.890307692307694
2023-01-26 14:10:00,8.585692307692307,422.04615384615386,24.895076923076925
2023-01-26 14:11:00,8.608615384615385,425.9076923076923,24.899846153846156
2023-01-26 14:12:00,8.631538461538462,429.7692307692308,24.904615384615386
2023-01-26 14:13:00,8.654461538461538,433.63076923076926,24.909384615384617
2023-01-26 14:14:00,8.677384615384614,437.4923076923077,24.914153846153848
2023-01-26 14:15:00,8.700307692307693,441.3538461538461,24.91892307692308
2023-01-26 14:16:00,8.723230769230769,445.2153846153846,24.923692307692306
2023-01-26 14:17:00,8.746153846153845,449.0769230769231,24.928461538461537
2023-01-26 14:18:00,8.769076923076923,452.9384615384615,24.933230769230768
2023-01-26 14:19:00,8.792,456.8,24.938
2023-01-26 14:20:00,8.814923076923076,460.6615384615385,24.94276923076923
2023-01-26 14:21:00,8.837846153846154,464.5230769230769,24.94753846153846
2023-01-26 14:22:00,8.86076923076923,468.38461538461536,24.95230769230769
2023-01-26 14:23:00,8.883692307692307,472.24615384615385,24.957076923076922
2023-01-26 14:24:00,8.906615384615385,476.10769230769233,24.961846153846153
2023-01-26 14:25:00,8.929538461538462,479.96923076923076,24.966615384615384
2023-01-26 14:26:00,8.952461538461538,483.8307692307692,24.971384615384615
2023-01-26 14:27:00,8.975384615384616,487.69230769230774,24.976153846153846
2023-01-26 14:28:00,8.998307692307693,491.55384615384617,24.980923076923077
2023-01-26 14:29:00,9.021230769230769,495.4153846153846,24.985692307692307
2023-01-26 14:30:00,9.044153846153847,499.2769230769231,24.99046153846154
2023-01-26 14:31:00,9.067076923076923,503.13846153846157,24.99523076923077
2023-01-26 14:32:00,9.09,507.0,25.0
2023-01-26 14:33:00,6.28,245.0,25.06
2023-01-26 14:34:00,7.17,245.0,25.06
2023-01-26 14:35:00,7.6,245.0,25.0
2023-01-26 14:36:00,7.58,245.0,25.0
2023-01-26 14:37:00,7.56,502.0,25.06
2023-01-26 14:38:00,7.6,245.0,25.06
2023-01-26 14:39:00,7.64,246.0,25.0
2023-01-26 14:40:00,7.6,248.0,25.0
2023-01-26 14:41:00,7.34,246.0,25.06
2023-01-26 14:42:00,7.24,246.0,25.06
2023-01-26 14:43:00,7.42,245.5,25.06
2023-01-26 14:44:00,7.6,245.0,25.06
2023-01-26 14:45:00,7.6,245.0,25.06
2023-01-26 14:46:00,7.3,248.0,25.06
2023-01-26 14:47:00,7.54,246.0,25.06
2023-01-26 14:48:00,7.11,246.0,25.06
2023-01-26 14:49:00,7.6,246.0,25.06
2023-01-26 14:50:00,7.166666666666666,246.66666666666666,25.06
2023-01-26 14:51:00,6.733333333333333,247.33333333333334,25.06
2023-01-26 14:52:00,6.3,248.0,25.06
2023-01-26 14:53:00,7.15,249.0,25.06
2023-01-26 14:54:00,6.17,251.0,25.13
2023-01-26 14:55:00,7.6,507.0,25.13
2023-01-26 14:56:00,7.13,248.0,25.06
2023-01-26 14:57:00,7.22,251.0,25.06
2023-01-26 14:58:00,7.26,511.0,25.06
2023-01-26 14:59:00,7.43,511.0,25.095
2023-01-26 15:00:00,7.6,511.0,25.13
2023-01-26 15:01:00,7.24,249.0,25.13
2023-01-26 15:02:00,5.51,249.0,25.13
2023-01-26 15:03:00,5.67,246.0,25.13
2023-01-26 15:04:00,7.26,249.0,25.13
2023-01-26 15:05:00,7.58,248.0,25.13
2023-01-26 15:06:00,7.58,249.0,25.13
2023-01-26 15:07:00,7.58,250.0,25.13
2023-01-26 15:08:00,7.58,251.0,25.13
2023-01-26 15:09:00,7.3,253.0,25.13
2023-01-26 15:10:00,7.28,248.0,25.13
2023-01-26 15:11:00,7.4399999999999995,377.5,25.13
2023-01-26 15:12:00,7.6,507.0,25.13
2023-01-26 15:13:00,7.6,249.0,25.13
2023-01-26 15:14:00,7.6,248.0,25.13
2023-01-26 15:15:00,7.32,249.0,25.13
2023-01-26 15:16:00,7.6,249.0,25.13
2023-01-26 15:17:00,7.04,515.0,25.13
2023-01-26 15:18:00,7.6,253.0,25.19
2023-01-26 15:19:00,7.6,249.0,25.19
2023-01-26 15:20:00,7.6,524.0,25.13
2023-01-26 15:21:00,7.6,253.0,25.13
2023-01-26 15:22:00,7.22,248.0,25.19
2023-01-26 15:23:00,7.56,249.0,25.13
2023-01-26 15:24:00,7.24,511.0,25.19
2023-01-26 15:25:00,7.6,246.0,25.19
2023-01-26 15:26:00,7.22,249.0,25.19
2023-01-26 15:27:00,7.6,248.0,25.19
2023-01-26 15:28:00,7.6,249.0,25.19
2023-01-26 15:29:00,7.6,511.0,25.25
2023-01-26 15:30:00,7.07,249.0,25.19
2023-01-26 15:31:00,7.6,251.0,25.19
2023-01-26 15:32:00,7.47,253.0,25.19
2023-01-26 15:33:00,7.58,520.0,25.25
2023-01-26 15:34:00,7.49,248.0,25.25
2023-01-26 15:35:00,7.22,520.0,25.25
2023-01-26 15:36:00,7.15,252.0,25.25
2023-01-26 15:37:00,6.21,249.0,25.25
2023-01-26 15:38:00,7.17,252.0,25.19
2023-01-26 15:39:00,7.17,253.0,25.19
2023-01-26 15:40:00,7.6,251.0,25.19
2023-01-26 15:41:00,7.6,249.0,25.25
2023-01-26 15:42:00,7.28,251.0,25.25
2023-01-26 15:43:00,7.6,249.0,25.25
2023-01-26 15:44:00,7.6,248.0,25.25
2023-01-26 15:45:00,7.6,249.0,25.25
2023-01-26 15:46:00,6.98,256.0,25.25
2023-01-26 15:47:00,7.32,252.0,25.25
2023-01-26 15:48:00,7.6,252.0,25.25
2023-01-26 15:49:00,7.34,252.0,25.25
2023-01-26 15:50:00,7.47,252.0,25.25
2023-01-26 15:51:00,7.6,252.0,25.25
2023-01-26 15:52:00,5.76,252.0,25.25
2023-01-26 15:53:00,6.12,251.0,25.31
2023-01-26 15:54:00,7.45,252.0,25.25
2023-01-26 15:55:00,7.56,252.0,25.25
2023-01-26 15:56:00,7.6,252.0,25.31
2023-01-26 15:57:00,7.58,252.0,25.31
2023-01-26 15:58:00,7.26,251.0,25.25
2023-01-26 15:59:00,7.32,252.0,25.31
2023-01-26 16:00:00,7.39,254.0,25.31
2023-01-26 16:01:00,7.26,254.0,25.25
2023-01-26 16:02:00,6.98,254.0,25.31
2023-01-26 16:03:00,7.15,254.0,25.31
2023-01-26 16:04:00,7.52,254.0,25.31
2023-01-26 16:05:00,7.52,254.0,25.31
2023-01-26 16:06:00,5.64,254.0,25.31
2023-01-26 16:07:00,7.24,528.0,25.31
2023-01-26 16:08:00,7.49,252.0,25.31
2023-01-26 16:09:00,7.02,254.0,25.31
2023-01-26 16:10:00,7.58,252.0,25.31
2023-01-26 16:11:00,7.26,252.0,25.31
2023-01-26 16:12:00,7.24,254.0,25.31
2023-01-26 16:13:00,7.39,252.0,25.38
2023-01-26 16:14:00,7.47,520.0,25.31
2023-01-26 16:15:00,6.53,256.0,25.31
2023-01-26 16:16:00,7.6,252.0,25.31
2023-01-26 16:17:00,7.6,254.0,25.31
2023-01-26 16:18:00,7.58,252.0,25.31
2023-01-26 16:19:00,7.43,524.0,25.31
2023-01-26 16:20:00,7.58,254.0,25.31
2023-01-26 16:21:00,7.6,256.0,25.38
2023-01-26 16:22:00,7.6,252.0,25.31
2023-01-26 16:23:00,7.56,528.0,25.38
2023-01-26 16:24:00,6.32,533.0,25.31
2023-01-26 16:25:00,7.6,254.0,25.31
2023-01-26 16:26:00,7.22,524.0,25.38
2023-01-26 16:27:00,7.58,256.0,25.31
2023-01-26 16:28:00,7.6,252.0,25.31
2023-01-26 16:29:00,7.59,253.0,25.31
2023-01-26 16:30:00,7.58,254.0,25.31
2023-01-26 16:31:00,7.6,259.0,25.31
2023-01-26 16:32:00,7.07,261.0,25.31
2023-01-26 16:33:00,7.15,256.0,25.38
2023-01-26 16:34:00,7.45,256.0,25.31
2023-01-26 16:35:00,7.6,256.0,25.38
2023-01-26 16:36:00,7.19,261.0,25.38
2023-01-26 16:37:00,7.49,259.0,25.38
2023-01-26 16:38:00,6.34,256.0,25.31
2023-01-26 16:39:00,7.6,254.0,25.38
2023-01-26 16:40:00,7.26,528.0,25.38
2023-01-26 16:41:00,7.17,259.0,25.38
2023-01-26 16:42:00,7.17,259.0,25.38
2023-01-26 16:43:00,7.58,256.0,25.38
2023-01-26 16:44:00,7.15,542.0,25.38
2023-01-26 16:45:00,7.13,259.0,25.31
2023-01-26 16:46:00,6.4,256.0,25.38
2023-01-26 16:47:00,7.54,259.0,25.38
2023-01-26 16:48:00,7.17,256.0,25.38
2023-01-26 16:49:00,7.6,256.0,25.38
2023-01-26 16:50:00,6.12,256.0,25.31
2023-01-26 16:51:00,7.6,256.0,25.38
2023-01-26 16:52:00,7.22,259.0,25.38
2023-01-26 16:53:00,7.32,259.0,25.38
2023-01-26 16:54:00,7.56,261.0,25.38
2023-01-26 16:55:00,7.26,262.0,25.38
2023-01-26 16:56:00,7.6,256.0,25.38
2023-01-26 16:57:00,7.52,261.0,25.38
2023-01-26 16:58:00,5.58,259.0,25.38
2023-01-26 16:59:00,7.6,259.0,25.38
2023-01-26 17:00:00,7.13,259.0,25.38
2023-01-26 17:01:00,7.6,259.0,25.38
2023-01-26 17:02:00,7.6,533.0,25.38
2023-01-26 17:03:00,7.17,533.0,25.38
2023-01-26 17:04:00,7.37,256.0,25.38
2023-01-26 17:05:00,7.22,542.0,25.38
2023-01-26 17:06:00,7.19,261.0,25.38
2023-01-26 17:07:00,7.47,256.0,25.38
2023-01-26 17:08:00,7.37,542.0,25.38
2023-01-26 17:09:00,7.41,264.0,25.38
2023-01-26 17:10:00,7.6,256.0,25.38
2023-01-26 17:11:00,7.26,259.0,25.38
2023-01-26 17:12:00,7.6,259.0,25.38
2023-01-26 17:13:00,7.6,256.0,25.38
2023-01-26 17:14:00,7.37,256.0,25.38
2023-01-26 17:15:00,7.47,261.0,25.38
2023-01-26 17:16:00,6.57,259.0,25.38
2023-01-26 17:17:00,7.15,261.0,25.38
2023-01-26 17:18:00,7.6,261.0,25.38
2023-01-26 17:19:00,7.6,354.6666666666667,25.38
2023-01-26 17:20:00,7.6,448.33333333333337,25.38
2023-01-26 17:21:00,7.6,542.0,25.38
2023-01-26 17:22:00,7.6,542.0,25.38
2023-01-26 17:23:00,7.6,261.0,25.38
2023-01-26 17:24:00,7.39,256.0,25.38
2023-01-26 17:25:00,7.43,261.0,25.38
2023-01-26 17:26:00,7.6,259.0,25.38
2023-01-26 17:27:00,7.3,259.0,25.38
2023-01-26 17:28:00,6.02,259.0,25.38
2023-01-26 17:29:00,7.26,261.0,25.38
2023-01-26 17:30:00,7.6,551.0,25.38
2023-01-26 17:31:00,6.27,261.0,25.44
2023-01-26 17:32:00,7.6,547.0,25.38
2023-01-26 17:33:00,7.28,262.0,25.38
2023-01-26 17:34:00,7.17,261.0,25.38
2023-01-26 17:35:00,7.37,256.0,25.38
2023-01-26 17:36:00,7.58,256.0,25.38
2023-01-26 17:37:00,7.58,261.0,25.38
2023-01-26 17:38:00,7.6,262.0,25.38
2023-01-26 17:39:00,7.52,547.0,25.44
2023-01-26 17:40:00,7.17,262.0,25.38
2023-01-26 17:41:00,7.6,261.0,25.38
2023-01-26 17:42:00,7.43,542.0,25.44
2023-01-26 17:43:00,7.6,262.0,25.38
2023-01-26 17:44:00,7.6,262.0,25.38
2023-01-26 17:45:00,7.58,261.0,25.38
2023-01-26 17:46:00,7.3,261.0,25.38
2023-01-26 17:47:00,7.6,261.0,25.38
2023-01-26 17:48:00,7.26,262.0,25.44
2023-01-26 17:49:00,7.22,261.0,25.38
2023-01-26 17:50:00,6.92,264.0,25.38
2023-01-26 17:51:00,6.04,551.0,25.38
2023-01-26 17:52:00,6.72,262.0,25.44
2023-01-26 17:53:00,7.52,264.0,25.38
2023-01-26 17:54:00,7.43,551.0,25.44
2023-01-26 17:55:00,7.6,264.0,25.38
2023-01-26 17:56:00,7.56,264.0,25.38
2023-01-26 17:57:00,7.32,551.0,25.38
2023-01-26 17:58:00,7.58,262.0,25.38
2023-01-26 17:59:00,7.39,264.0,25.38
2023-01-26 18:00:00,7.6,561.0,25.38
2023-01-26 18:01:00,7.19,561.0,25.38
2023-01-26 18:02:00,7.24,264.0,25.38
2023-01-26 18:03:00,7.17,262.0,25.38
2023-01-26 18:04:00,7.6,262.0,25.38
2023-01-26 18:05:00,7.6,565.0,25.38
2023-01-26 18:06:00,7.22,570.0,25.38
2023-01-26 18:07:00,6.25,264.0,25.38
2023-01-26 18:08:00,6.87,266.0,25.38
2023-01-26 18:09:00,7.6,262.0,25.38
2023-01-26 18:10:00,7.26,266.0,25.38
2023-01-26 18:11:00,7.24,264.0,25.38
2023-01-26 18:12:00,7.34,264.0,25.38
2023-01-26 18:13:00,7.22,266.0,25.38
2023-01-26 18:14:00,7.6,267.0,25.38
2023-01-26 18:15:00,7.6,261.0,25.38
2023-01-26 18:16:00,7.6,266.0,25.38
2023-01-26 18:17:00,7.6,262.0,25.38
2023-01-26 18:18:00,7.6,269.0,25.38
2023-01-26 18:19:00,7.6,267.0,25.38
2023-01-26 18:20:00,7.6,262.0,25.38
2023-01-26 18:21:00,6.87,267.0,25.38
2023-01-26 18:22:00,5.86,561.0,25.38
2023-01-26 18:23:00,7.6,556.0,25.38
2023-01-26 18:24:00,7.37,266.0,25.38
2023-01-26 18:25:00,7.6,556.0,25.38
2023-01-26 18:26:00,7.6,266.0,25.38
2023-01-26 18:27:00,7.22,266.0,25.38
2023-01-26 18:28:00,7.6,262.0,25.38
2023-01-26 18:29:00,7.6,267.0,25.38
2023-01-26 18:30:00,7.41,264.0,25.38
2023-01-26 18:31:00,6.7,556.0,25.38
2023-01-26 18:32:00,7.6,262.0,25.38
2023-01-26 18:33:00,7.26,551.0,25.38
2023-01-26 18:34:00,7.6,261.0,25.38
2023-01-26 18:35:00,7.6,266.0,25.38
2023-01-26 18:36:00,7.6,264.0,25.38
2023-01-26 18:37:00,6.23,264.0,25.38
2023-01-26 18:38:00,7.6,266.0,25.38
